type_bin	size_bin	wpi_country_from	wpi_country_to	GroupCount	mean_sog	mean_voyage_time	total_co2_million_tonnes	domestic_fl	trade_type	sids_fl	ldc_fl	year
7	5	'Fiji'	'New Caledonia'	8	12.59285266	2.557291667	0.003364844	0	4	0	0	2012
7	7	'France'	'Ivory Coast'	1	10.23902201	25.58333333	0.003364747	0	2	0	1	2012
1	5	'Ukraine'	'Malaysia'	1	12.213508	22.54166667	0.00336425	0	2	0	1	2012
1	3	'Philippines'	'South Korea'	6	12.13805675	6.6875	0.003363908	0	2	1	1	2012
7	6	'Colombia'	'Trinidad and Tobago'	7	11.31761085	3.898809524	0.003363067	0	4	0	1	2012
1	2	'Singapore'	'Pakistan'	6	10.04816686	15.40972222	0.003363025	0	1	0	0	2012
1	4	'Gibraltar'	'United Kingdom'	1	13.12555319	36.20833333	0.00336271	0	4	0	1	2012
1	2	'Nigeria'	'Spain'	8	11.15829396	15.89583333	0.003362374	0	4	1	0	2012
1	2	'Venezuela'	'Morocco'	3	12.06145849	26.16666667	0.003360198	0	2	1	1	2012
1	3	'Angola'	'South Africa'	10	11.71171072	7.354166667	0.00335956	0	4	1	0	2012
1	2	'Mexico'	'Japan'	6	5.945034947	8.416666667	0.003358353	0	1	1	0	2012
1	4	'Ireland'	'Netherlands'	1	7.64672619	56.08333333	0.003358042	0	3	1	0	2012
4	1	'Israel'	'United Kingdom'	1	15.57707352	40.83333333	0.003357618	0	1	1	0	2012
1	5	'Philippines'	'Singapore'	4	8.065978455	13.44791667	0.003356922	0	3	1	0	2012
7	6	'Estonia'	'Russia'	10	10.16916455	0.845833333	0.003356573	0	4	0	0	2012
7	7	'Netherlands Antilles'	'Mexico'	1	11.68461458	19.08333333	0.003356131	0	3	0	0	2012
7	5	'Russia'	'Turkey'	11	10.30597247	2.708333333	0.003355695	0	4	1	0	2012
7	7	'Sao Tome and Principe'	'Netherlands'	1	12.78455674	19.66666667	0.00335362	0	4	1	0	2012
7	6	'South Africa'	'Brazil'	5	12.44654184	12.35	0.003353487	0	3	0	1	2012
1	5	'Chile'	'Peru'	7	10.74543232	4.422619048	0.003353456	0	3	1	1	2012
4	4	'Malaysia'	'Japan'	1	12.35117845	24.83333333	0.00335343	0	2	1	0	2012
4	4	'French Polynesia'	'Mexico'	2	17.08993651	8.729166667	0.003353325	0	2	1	0	2012
7	4	'Malaysia'	'South Korea'	4	12.18685717	9.5625	0.003352815	0	2	1	1	2012
7	6	'Australia'	'New Zealand'	10	11.07486485	14.47916667	0.003352622	0	1	0	1	2012
4	1	'Colombia'	'Jamaica'	28	11.22796467	2.907738095	0.00335228	0	2	0	1	2012
1	2	'Mexico'	'Colombia'	11	11.08499996	7.553030303	0.003352063	0	3	1	1	2012
4	1	'Federated States of Micronesia'	'South Korea'	9	11.5509993	8.694444444	0.00335179	0	3	0	0	2012
4	3	'Republic of Congo'	'South Africa'	6	13.34819117	6.756944444	0.00335171	0	4	1	0	2012
1	2	'Canada'	'Vietnam'	2	11.84028847	27.8125	0.003350898	0	2	0	1	2012
4	2	'Indonesia'	'Australia'	11	11.66473801	7.473484848	0.003350535	0	4	0	0	2012
1	2	'United Kingdom'	'Ukraine'	3	11.64102322	17.19444444	0.003349079	0	2	0	1	2012
7	4	'Oman'	'Egypt'	4	10.78879063	9.208333333	0.003346996	0	3	1	0	2012
7	2	'Panama'	'Panama'	9	4.635709309	13.66203704	0.003346836	1	3	1	1	2012
4	3	'Vietnam'	'China'	7	13.09586295	5.226190476	0.003346455	0	1	1	1	2012
7	7	'Mauritius'	'Pakistan'	1	14.74679514	11.91666667	0.003346429	0	3	0	0	2012
1	3	'Senegal'	'Russia'	2	12.24114209	18.08333333	0.003344993	0	1	1	1	2012
4	5	'Portugal'	'Egypt'	1	18.88528714	7.75	0.003344873	0	2	1	1	2012
7	5	'Singapore'	'Thailand'	4	10.92285472	7.645833333	0.003344706	0	3	1	0	2012
1	3	'Vietnam'	'United States of America'	2	11.69804845	22.5625	0.003344649	0	4	1	0	2012
1	2	'Belgium'	'Thailand'	1	11.98000277	48.54166667	0.003344477	0	3	0	1	2012
1	4	'Poland'	'Latvia'	11	12.13329164	3.428030303	0.003344324	0	1	0	1	2012
7	5	'Panama'	'Taiwan'	1	12.49479484	29.08333333	0.003344089	0	4	0	1	2012
4	4	'Gabon'	'Sri Lanka'	1	14.74228813	21.95833333	0.003343638	0	1	1	1	2012
1	3	'Vietnam'	'Guatemala'	1	10.4486797	37.79166667	0.003343581	0	3	0	1	2012
4	3	'Togo'	'Benin'	60	6.674658636	1.0125	0.003343132	0	1	0	1	2012
4	4	'Germany'	'Turkey'	2	16.02357554	8.729166667	0.003342842	0	2	0	0	2012
1	3	'Saudi Arabia'	'Bahrain'	11	9.01305925	3.757575758	0.003342181	0	1	0	1	2012
1	4	'Gibraltar'	'Israel'	5	12.67324608	6.841666667	0.003341953	0	2	1	1	2012
4	1	'Denmark'	'Iceland'	9	14.44819721	3.407407407	0.003341496	0	4	0	0	2012
4	2	'Ghana'	'Ghana'	32	10.40311979	1.329427083	0.003341496	1	3	1	0	2012
7	5	'Russia'	'Finland'	2	12.46641852	15.10416667	0.003341111	0	3	1	0	2012
4	3	'United States of America'	'Sweden'	1	15.24072711	17	0.003340361	0	4	1	1	2012
4	3	'Costa Rica'	'Belgium'	1	18.05210379	16.33333333	0.003339301	0	2	1	0	2012
4	1	'Netherlands'	'Poland'	27	12.92177615	2.233024691	0.003336087	0	1	0	0	2012
7	4	'The Bahamas'	'Portugal'	2	11.79912264	20.83333333	0.003335224	0	3	1	0	2012
7	6	'Argentina'	'United States of America'	1	12.03400493	25.20833333	0.003335047	0	4	1	1	2012
4	7	'United Kingdom'	'Greece'	1	15.20313524	10.20833333	0.003334497	0	2	0	0	2012
4	3	'Benin'	'Ghana'	13	10.08674543	4.176282051	0.003333508	0	4	1	0	2012
4	4	'Canary Islands'	'United States of America'	2	17.50640803	6.8125	0.003332882	0	1	0	1	2012
4	5	'Somalia'	'Indonesia'	1	16.16505114	11.83333333	0.003332584	0	1	0	1	2012
1	3	'South Korea'	'Sao Tome and Principe'	3	10.94614087	38.68055556	0.003332399	0	3	0	0	2012
7	2	'Singapore'	'Japan'	6	11.17757298	12.90972222	0.00333212	0	2	0	1	2012
7	6	'Belgium'	'Russia'	6	11.50910641	5.819444444	0.003332007	0	2	0	1	2012
7	6	'Pakistan'	'The Bahamas'	1	10.27650754	33.25	0.003331963	0	4	0	0	2012
1	5	'Portugal'	'Canada'	4	11.1319005	11.27083333	0.003330869	0	1	1	1	2012
4	4	'Ecuador'	'Germany'	1	15.87270913	16.08333333	0.003330822	0	1	0	0	2012
1	3	'Angola'	'Argentina'	4	7.616162794	24.15625	0.00333073	0	2	1	0	2012
1	6	'Brazil'	'United Kingdom'	1	11.12450375	19.625	0.003330677	0	3	1	0	2012
7	6	'China'	'Brazil'	1	11.64727039	36.33333333	0.003329615	0	4	1	1	2012
1	3	'Jordan'	'Panama'	1	11.83187198	47.79166667	0.003329056	0	3	1	1	2012
7	5	'France'	'France'	9	9.558579354	3.819444444	0.003328742	1	1	0	1	2012
1	3	'Qatar'	'Kuwait'	8	7.986255335	6.166666667	0.003328337	0	2	1	0	2012
1	1	'Indonesia'	'China'	15	6.820596233	15.72222222	0.00332671	0	3	1	0	2012
4	4	'Papua New Guinea'	'Taiwan'	2	15.29780265	8.3125	0.003326458	0	2	0	0	2012
1	2	'Mexico'	'Italy'	3	11.13278209	22.66666667	0.003326273	0	4	0	1	2012
4	4	'Morocco'	'Canada'	1	17.08708024	14.08333333	0.003325459	0	1	0	1	2012
7	7	'United Kingdom'	'Algeria'	4	11.76925707	6.010416667	0.003325308	0	2	0	0	2012
1	3	'Norway'	'Spain'	5	11.36264666	9.575	0.003325097	0	4	1	0	2012
4	5	'Panama'	'Tunisia'	1	18.16364416	11.08333333	0.003323822	0	2	0	0	2012
4	2	'India'	'Oman'	10	13.31587986	4.0875	0.003321976	0	3	1	0	2012
1	4	'Uruguay'	'Philippines'	1	12.6013517	38.875	0.003321042	0	3	1	1	2012
1	4	'South Africa'	'Pakistan'	2	11.95928963	14.33333333	0.003320844	0	3	1	1	2012
1	3	'Germany'	'Uruguay'	2	12.15670367	22.35416667	0.003319935	0	3	1	0	2012
7	5	'Iran'	'South Korea'	1	13.18995393	24.58333333	0.00331977	0	1	1	0	2012
1	5	'Sudan'	'China'	1	12.54440168	22.375	0.003319598	0	3	0	0	2012
7	6	'Greece'	'Spain'	5	10.53168535	5.6	0.003319373	0	1	1	0	2012
4	1	'Papua New Guinea'	'Malaysia'	6	13.7702189	8.451388889	0.003319155	0	3	1	0	2012
1	2	'Gibraltar'	'Mexico'	5	11.93545975	18.69166667	0.003319128	0	2	0	0	2012
1	3	'South Africa'	'United Kingdom'	3	12.26265011	23.5	0.003319025	0	1	0	0	2012
1	2	'Costa Rica'	'Mexico'	12	11.17143272	6.236111111	0.003317846	0	2	0	1	2012
7	5	'Mexico'	'The Bahamas'	2	11.84380203	21.83333333	0.003317696	0	4	0	1	2012
4	2	'Singapore'	'South Korea'	5	16.22715554	5.083333333	0.003317572	0	1	0	0	2012
1	5	'Morocco'	'Brazil'	4	11.84192838	12.10416667	0.003316992	0	4	0	1	2012
7	7	'Nigeria'	'Panama'	1	12.01911054	19.33333333	0.003315752	0	2	0	1	2012
1	3	'Norway'	'Singapore'	1	12.12206865	40.125	0.003315148	0	4	0	1	2012
7	4	'South Korea'	'United States of America'	2	11.5332523	16.52083333	0.003315118	0	3	1	1	2012
7	6	'Malta'	'United Arab Emirates'	2	12.40359903	12.95833333	0.003314712	0	4	1	0	2012
7	7	'Republic of Congo'	'United States of America'	1	13.08814219	18.20833333	0.003312997	0	3	1	1	2012
1	2	'Spain'	'Denmark'	7	10.99135904	10.63690476	0.003312468	0	1	0	0	2012
7	4	'Saudi Arabia'	'Oman'	7	10.44649944	6.589285714	0.003311817	0	2	0	0	2012
4	1	'Sweden'	'Poland'	37	13.40084471	1.540540541	0.003310351	0	2	0	1	2012
4	4	'Australia'	'United States of America'	1	15.89504631	19.16666667	0.003309953	0	4	0	0	2012
1	2	'Uruguay'	'Russia'	2	11.89990621	25.97916667	0.003309926	0	1	0	0	2012
4	1	'Greece'	'Turkey'	53	11.72552527	1.299528302	0.003309351	0	1	1	0	2012
4	2	'Senegal'	'Morocco'	8	13.2712886	5.229166667	0.003309228	0	3	1	0	2012
4	5	'Jamaica'	'The Bahamas'	6	11.43848958	3.041666667	0.003308858	0	3	1	0	2012
4	3	'Italy'	'Reunion'	1	17.79934117	13.08333333	0.003308444	0	3	1	1	2012
4	2	'Morocco'	'Guinea'	5	14.70342605	5.633333333	0.003308075	0	4	0	1	2012
7	6	'Italy'	'India'	1	12.79728306	19.75	0.003307194	0	1	0	0	2012
4	2	'Tunisia'	'Tunisia'	19	2.149595722	4.50877193	0.003305679	1	1	0	0	2012
1	2	'Iraq'	'United Arab Emirates'	17	6.417725479	9.786764706	0.003305448	0	1	0	0	2012
7	4	'Brazil'	'Puerto Rico'	2	10.94223514	51.14583333	0.003304193	0	1	1	1	2012
1	4	'Guinea'	'Russia'	2	11.69406384	22.47916667	0.003303038	0	1	0	0	2012
4	2	'Venezuela'	'Curaçao'	5	10.06868995	6.333333333	0.003302796	0	3	1	0	2012
7	7	'Cameroon'	'Italy'	1	12.95343532	14.95833333	0.003302778	0	2	0	1	2012
1	2	'United Arab Emirates'	'Bangladesh'	5	11.60219927	12.06666667	0.003302257	0	4	0	1	2012
7	7	'Egypt'	'Pakistan'	2	12.55451818	9.125	0.003302067	0	4	1	1	2012
4	2	'Philippines'	'Reunion'	1	14.12829991	29.16666667	0.003300746	0	4	1	1	2012
7	4	'Gibraltar'	'Gabon'	3	12.18564677	16.04166667	0.003300448	0	4	1	0	2012
4	3	'Sri Lanka'	'China'	2	15.30187475	13.25	0.003300338	0	4	1	1	2012
4	1	'Dominican Republic'	'Colombia'	12	12.47341377	5.649305556	0.003299676	0	1	0	1	2012
1	4	'Panama'	'Sweden'	2	11.62284579	21.29166667	0.003298826	0	3	1	1	2012
4	1	'Libya'	'Italy'	45	9.608976536	2.241666667	0.003298775	0	2	1	0	2012
7	7	'Gibraltar'	'Germany'	4	11.77458426	5.364583333	0.003298687	0	2	0	0	2012
1	2	'Lithuania'	'Spain'	6	10.0919545	10.73611111	0.003298631	0	1	0	1	2012
1	3	'India'	'Myanmar'	9	9.516721797	7.393518519	0.003298105	0	1	0	0	2012
4	4	'Uruguay'	'China'	1	18.15651899	16.875	0.003298021	0	2	0	1	2012
1	4	'Argentina'	'Portugal'	2	11.43655624	28.9375	0.003297268	0	2	1	1	2012
1	4	'Spain'	'Argentina'	2	10.08747964	22.58333333	0.003297002	0	2	1	1	2012
1	2	'Guinea'	'Greece'	2	10.03259065	46.125	0.003296234	0	3	1	0	2012
7	8	'Mauritius'	'South Africa'	3	12.232707	5	0.003296184	0	4	0	1	2012
4	6	'South Korea'	'Taiwan'	4	15.27254794	2.489583333	0.003295347	0	1	0	0	2012
1	2	'Syria'	'Ukraine'	13	8.889530207	8.881410256	0.003294576	0	3	0	0	2012
1	4	'Spain'	'Norway'	3	11.33962462	12.63888889	0.003294306	0	2	1	0	2012
7	6	'Estonia'	'Morocco'	2	8.892085156	14.77083333	0.003292264	0	2	0	1	2012
1	3	'Mozambique'	'China'	3	10.41472643	27.31944444	0.00329204	0	4	1	1	2012
4	3	'Senegal'	'Gibraltar'	3	14.24741626	8.847222222	0.003290975	0	2	1	1	2012
1	3	'United States of America'	'Hong Kong S.A.R.'	2	11.86398081	21.64583333	0.003289086	0	4	1	0	2012
7	6	'Portugal'	'Libya'	5	7.25853302	6.666666667	0.00328812	0	4	1	1	2012
1	3	'United Kingdom'	'Puerto Rico'	1	11.55407762	38.04166667	0.003287917	0	4	1	1	2012
4	1	'Morocco'	'Tunisia'	17	12.30189937	4.37745098	0.003287913	0	3	0	1	2012
4	2	'Latvia'	'Estonia'	34	14.42137574	0.915441176	0.003287321	0	3	1	1	2012
4	2	'Sweden'	'Netherlands'	12	14.54942872	2.819444444	0.00328692	0	2	0	0	2012
7	3	'Singapore'	'Thailand'	15	8.60245059	5.352777778	0.003286133	0	1	0	1	2012
4	1	'Romania'	'Russia'	41	12.70569728	1.476626016	0.003285548	0	2	0	1	2012
4	2	'United States Virgin Islands'	'Canada'	7	14.98202153	5.273809524	0.003284928	0	3	0	0	2012
7	5	'Denmark'	'United Kingdom'	2	12.49557619	12.5625	0.003284081	0	1	0	1	2012
1	2	'Romania'	'Russia'	8	8.27388989	6.630208333	0.003283511	0	4	1	0	2012
7	7	'Malta'	'Malaysia'	1	11.70549756	21.58333333	0.003283202	0	2	0	1	2012
1	4	'Guinea'	'Panama'	1	12.47994818	40.25	0.003282314	0	4	0	1	2012
1	3	'Djibouti'	'China'	2	12.01961118	23.39583333	0.003282252	0	4	1	1	2012
7	4	'Brazil'	'Antigua and Barbuda'	1	12.71565277	35.04166667	0.003280899	0	4	0	1	2012
7	5	'Portugal'	'United States of America'	2	11.88408285	13.35416667	0.003280663	0	3	1	1	2012
7	7	'India'	'Equatorial Guinea'	2	10.08115614	36.9375	0.003280391	0	1	1	0	2012
1	5	'Malaysia'	'Indonesia'	9	7.646654855	5.592592593	0.003278658	0	2	1	0	2012
1	6	'China'	'Philippines'	5	10.46264558	7.558333333	0.003278437	0	2	1	0	2012
1	3	'Denmark'	'Thailand'	1	11.12133597	52	0.003278345	0	2	1	1	2012
1	2	'Trinidad and Tobago'	'Dominican Republic'	7	10.50492405	11.41666667	0.003277838	0	3	0	1	2012
1	4	'Jamaica'	'India'	1	11.98608471	41.20833333	0.003277296	0	4	0	0	2012
7	7	'Canary Islands'	'Angola'	4	11.18439909	13.82291667	0.003276733	0	1	1	1	2012
7	3	'Germany'	'Netherlands'	35	11.16794176	1.605952381	0.00327664	0	4	0	0	2012
1	5	'United States of America'	'Chile'	2	13.3345783	14.47916667	0.003276409	0	3	0	1	2012
4	2	'Thailand'	'South Korea'	6	11.9973871	6.083333333	0.003276083	0	4	0	0	2012
1	3	'Spain'	'Latvia'	4	10.51898421	13.04166667	0.003274949	0	2	0	1	2012
7	5	'Trinidad and Tobago'	'Gibraltar'	1	12.28817611	30.91666667	0.00327479	0	1	0	0	2012
7	3	'Vietnam'	'Vietnam'	18	5.53698237	4.481481481	0.003274519	1	1	0	1	2012
1	3	'Japan'	'Nicaragua'	2	12.21816897	24.95833333	0.003272292	0	2	0	1	2012
7	5	'The Bahamas'	'Venezuela'	5	10.04994025	7.616666667	0.003271814	0	1	1	1	2012
4	2	'Solomon Islands'	'New Zealand'	8	14.09148692	5.911458333	0.003271568	0	4	1	0	2012
7	7	'Saudi Arabia'	'Japan'	1	12.43373033	21.79166667	0.003270921	0	2	1	1	2012
1	2	'Yemen'	'Bangladesh'	1	11.71839159	47.29166667	0.003270791	0	3	0	1	2012
7	4	'Mexico'	'Guam'	1	12.96967915	36.625	0.00326795	0	1	1	1	2012
7	2	'China'	'Indonesia'	17	10.36690976	5.330882353	0.003267021	0	1	1	1	2012
7	3	'Latvia'	'Sweden'	9	12.26441904	4.305555556	0.003266977	0	1	0	1	2012
1	3	'Mozambique'	'United Arab Emirates'	4	12.58490921	12.32291667	0.003266734	0	4	1	0	2012
4	5	'The Bahamas'	'Italy'	1	16.06529784	12.58333333	0.003266373	0	1	1	1	2012
4	2	'Estonia'	'Netherlands'	7	14.4685745	4.261904762	0.003266163	0	2	1	0	2012
1	3	'Saudi Arabia'	'Kuwait'	24	9.145272028	3.696180556	0.00326491	0	3	1	1	2012
7	6	'United Kingdom'	'Colombia'	1	8.986094331	32.125	0.003264506	0	4	1	1	2012
7	7	'Greece'	'Malta'	5	7.551801206	6.383333333	0.003262823	0	3	0	1	2012
7	6	'Pakistan'	'Iran'	10	11.88007047	3.245833333	0.003261937	0	2	0	1	2012
7	8	'Spain'	'United States of America'	2	10.07617074	11.70833333	0.003261634	0	1	0	0	2012
4	4	'Sweden'	'Egypt'	1	18.63263948	8.625	0.003261107	0	1	0	0	2012
7	6	'Taiwan'	'United States of America'	1	12.35531369	26.125	0.00326088	0	2	0	1	2012
1	2	'Singapore'	'Togo'	2	11.92169039	28.45833333	0.003260601	0	1	1	1	2012
7	8	'Singapore'	'South Africa'	2	13.20189938	18.04166667	0.003259842	0	2	1	0	2012
4	2	'Cameroon'	'Ivory Coast'	13	13.23835243	2.951923077	0.003259539	0	1	0	1	2012
1	1	'Norway'	'Spain'	8	10.23847075	16.734375	0.003258927	0	4	1	0	2012
1	4	'Western Sahara'	'United States of America'	4	11.75851038	16.03125	0.003258904	0	3	1	0	2012
4	2	'United States of America'	'Venezuela'	7	16.03947264	3.678571429	0.00325805	0	2	1	1	2012
1	5	'Indonesia'	'Sierra Leone'	1	11.53181025	30.83333333	0.003257718	0	3	0	1	2012
7	3	'Netherlands'	'Germany'	41	10.86859629	1.340447154	0.003257291	0	1	1	1	2012
1	5	'Italy'	'Gibraltar'	8	9.68050275	6.432291667	0.003257158	0	2	1	0	2012
1	3	'United Arab Emirates'	'South Korea'	1	13.22391482	34	0.003256741	0	4	1	1	2012
7	6	'Spain'	'Brazil'	2	12.92569473	11.52083333	0.003256648	0	4	0	1	2012
1	3	'Iran'	'Brazil'	1	11.08523848	37.83333333	0.003256085	0	4	1	0	2012
7	6	'Morocco'	'Singapore'	1	11.16827768	25.79166667	0.003255795	0	2	0	0	2012
1	3	'Venezuela'	'Colombia'	28	9.478870066	2.766369048	0.00325532	0	1	1	0	2012
4	1	'Canary Islands'	'Morocco'	30	12.60234384	2.138888889	0.003254927	0	2	0	1	2012
1	2	'Venezuela'	'United Kingdom'	2	11.87802266	19.6875	0.003254301	0	2	1	0	2012
4	6	'Netherlands'	'Algeria'	2	15.17635254	5.958333333	0.003253671	0	1	0	0	2012
7	5	'Malta'	'Turkey'	6	12.15059753	3.534722222	0.003253637	0	3	0	0	2012
1	2	'United Arab Emirates'	'New Zealand'	2	11.19071338	28.125	0.003252805	0	4	0	1	2012
1	2	'Netherlands'	'Argentina'	2	12.307831	19.04166667	0.003251655	0	4	1	0	2012
7	6	'Mexico'	'Netherlands'	1	11.56427104	20.54166667	0.003250662	0	4	0	1	2012
7	4	'Algeria'	'Brazil'	2	12.93745787	15.625	0.003250088	0	2	1	0	2012
4	1	'Morocco'	'United Kingdom'	9	13.96220085	5.134259259	0.003250052	0	1	0	0	2012
7	7	'Netherlands'	'Estonia'	6	10.58571765	5.520833333	0.003249417	0	1	1	1	2012
4	3	'Ghana'	'Egypt'	1	13.4890929	33.91666667	0.003249154	0	4	0	0	2012
1	5	'Taiwan'	'Philippines'	2	4.739712909	22.60416667	0.003249121	0	2	1	1	2012
7	4	'United Arab Emirates'	'Yemen'	6	10.68098211	7.729166667	0.003248643	0	1	1	1	2012
1	3	'United States of America'	'Cameroon'	1	9.508542876	71.75	0.003247769	0	1	1	0	2012
4	3	'Benin'	'Namibia'	7	12.7690579	6.464285714	0.00324734	0	2	0	1	2012
7	7	'France'	'Malta'	9	10.85776406	3.069444444	0.003247234	0	3	0	1	2012
7	6	'Ivory Coast'	'India'	1	11.23773176	30.70833333	0.003247197	0	4	0	0	2012
4	1	'Algeria'	'Libya'	7	10.49403164	10.56547619	0.003246807	0	1	0	1	2012
1	3	'Sri Lanka'	'United States of America'	1	12.07508608	39.91666667	0.003246748	0	1	1	1	2012
7	6	'China'	'South Korea'	9	9.610585767	6.476851852	0.003246594	0	4	1	1	2012
7	4	'Kuwait'	'Egypt'	3	11.57802618	12.52777778	0.003246531	0	3	1	1	2012
1	2	'Mauritius'	'Malaysia'	5	11.24104227	11.85833333	0.0032463	0	2	0	0	2012
7	7	'Australia'	'Ghana'	1	10.76763623	35.79166667	0.003245704	0	2	1	1	2012
4	5	'Taiwan'	'Indonesia'	5	11.0818744	4.208333333	0.003244896	0	1	0	1	2012
1	2	'Kuwait'	'South Africa'	2	12.35694152	20.20833333	0.003244315	0	3	0	0	2012
1	4	'Singapore'	'Vietnam'	15	9.23765243	3.430555556	0.003244088	0	2	0	1	2012
1	2	'Lithuania'	'Egypt'	3	12.2066726	14.58333333	0.003243868	0	4	0	1	2012
1	2	'Greece'	'Panama'	3	11.35721382	20.23611111	0.003243476	0	3	1	1	2012
7	4	'Malaysia'	'Bangladesh'	6	11.35777039	8.319444444	0.00324313	0	2	1	0	2012
4	3	'Yemen'	'Iran'	4	15.56160871	5.875	0.003242496	0	1	1	1	2012
7	3	'Indonesia'	'Philippines'	1	1.029615579	82.45833333	0.00324153	0	4	0	0	2012
7	7	'United States of America'	'Cape Verde'	2	11.14455289	12.625	0.00324011	0	4	1	1	2012
4	5	'Gibraltar'	'Egypt'	2	16.6794286	5.6875	0.003240074	0	2	0	0	2012
1	2	'Turkey'	'India'	13	10.12278117	9.769230769	0.003239871	0	1	0	1	2012
7	4	'Vietnam'	'Vietnam'	6	5.441762308	9.423611111	0.003239143	1	3	0	1	2012
4	3	'Singapore'	'Ivory Coast'	1	14.38228704	24.66666667	0.003237839	0	4	0	0	2012
1	5	'Netherlands'	'Trinidad and Tobago'	2	11.14024292	15.125	0.003237694	0	4	1	0	2012
7	2	'Turkey'	'Turkey'	55	6.900988091	2.648484848	0.003237492	1	1	0	0	2012
1	2	'Cuba'	'Venezuela'	10	9.757353544	10.34583333	0.003237075	0	2	1	0	2012
7	6	'Norway'	'Germany'	9	7.122759027	4.875	0.00323675	0	1	0	0	2012
4	1	'Jamaica'	'Colombia'	29	8.960615594	3.050287356	0.003235727	0	4	1	0	2012
1	3	'Uruguay'	'Denmark'	1	13.9988374	27.95833333	0.003235348	0	4	0	0	2012
1	3	'United Kingdom'	'Egypt'	6	10.40333566	15.625	0.003234323	0	2	0	0	2012
7	4	'Gabon'	'United Kingdom'	3	11.64449221	16	0.003233908	0	3	1	0	2012
1	4	'South Africa'	'Russia'	1	12.53756162	34.04166667	0.003233837	0	3	0	0	2012
1	3	'Panama'	'Egypt'	1	13.11852345	28.125	0.003233014	0	3	0	0	2012
4	4	'France'	'Netherlands'	23	13.09792821	1.085144928	0.003232466	0	2	1	1	2012
1	3	'Lithuania'	'Singapore'	1	11.95969597	46.04166667	0.003232398	0	3	0	1	2012
4	2	'Canada'	'Portugal'	2	16.06516947	21.125	0.003232163	0	2	1	0	2012
4	4	'Panama'	'Turkey'	1	17.18577032	14.29166667	0.003231735	0	1	1	0	2012
1	3	'Iran'	'Germany'	2	11.01397803	33.85416667	0.00323103	0	2	1	1	2012
7	6	'Germany'	'Greece'	2	11.5937912	16.54166667	0.003230802	0	3	0	1	2012
4	1	'Indonesia'	'India'	10	12.97265973	6.154166667	0.003229555	0	3	0	1	2012
1	2	'Uruguay'	'Guyana'	1	11.48647434	58.45833333	0.003229456	0	3	1	0	2012
1	3	'Djibouti'	'Gibraltar'	1	11.4979928	46.08333333	0.003228578	0	2	0	1	2012
1	4	'India'	'Philippines'	1	9.919108604	32.25	0.003228294	0	4	0	1	2012
7	6	'United Arab Emirates'	'France'	1	12.51767916	21.91666667	0.003228242	0	3	1	0	2012
7	3	'Brazil'	'Netherlands'	1	10.34173492	50.625	0.003228056	0	4	0	1	2012
1	5	'Chile'	'South Africa'	1	11.93953188	23.625	0.003227348	0	1	0	0	2012
1	1	'Iran'	'Georgia'	81	5.598316792	4.359567901	0.003226518	0	4	1	1	2012
1	2	'Peru'	'Argentina'	5	10.99944098	15.79166667	0.003226394	0	3	1	1	2012
4	2	'Vanuatu'	'Papua New Guinea'	7	14.72780483	4.285714286	0.003225872	0	4	1	1	2012
1	2	'Taiwan'	'Philippines'	22	9.713878365	4.46780303	0.003225293	0	1	0	0	2012
1	2	'Germany'	'Ukraine'	1	12.54330855	22.5	0.003224022	0	4	1	0	2012
7	6	'United Arab Emirates'	'Sri Lanka'	5	8.96251554	27.80833333	0.003224019	0	2	1	1	2012
7	2	'Pakistan'	'United Arab Emirates'	115	4.659531873	1.151086957	0.003223604	0	4	1	0	2012
1	3	'Egypt'	'Israel'	27	6.430553931	3.614197531	0.003223597	0	4	1	0	2012
7	4	'Netherlands'	'Finland'	3	11.84192297	11.625	0.003223259	0	1	1	1	2012
7	7	'Chile'	'Sao Tome and Principe'	1	7.366661823	34.79166667	0.003223251	0	2	0	0	2012
1	2	'Philippines'	'Vietnam'	13	9.199161636	6.371794872	0.003222541	0	3	0	0	2012
1	3	'Bahrain'	'Panama'	1	11.73403439	51.41666667	0.003222241	0	1	0	0	2012
4	3	'Costa Rica'	'France'	1	16.49299262	18.5	0.003221882	0	2	0	1	2012
4	2	'Jamaica'	'Brazil'	6	13.92291055	8.680555556	0.003221439	0	2	0	0	2012
4	5	'Panama'	'Chile'	4	14.88270736	5.375	0.003219018	0	4	0	1	2012
7	6	'Kuwait'	'Egypt'	2	11.21792099	12.60416667	0.003218796	0	3	0	1	2012
7	4	'The Bahamas'	'Spain'	2	10.05491581	20.14583333	0.003217771	0	2	1	0	2012
7	6	'United Republic of Tanzania'	'Greece'	1	12.58678926	27.04166667	0.003217657	0	2	1	1	2012
7	4	'India'	'United States of America'	1	12.35463067	35.66666667	0.003216964	0	3	0	1	2012
1	5	'Indonesia'	'Canada'	1	12.34062258	37.54166667	0.003216807	0	3	0	0	2012
4	5	'Lebanon'	'Italy'	4	15.09770207	3.833333333	0.003214746	0	3	0	0	2012
4	1	'Canary Islands'	'Portugal'	15	13.81500655	3.388888889	0.003213307	0	1	0	0	2012
1	2	'Lithuania'	'Turkey'	3	10.69808586	30.81944444	0.003213204	0	1	0	1	2012
1	3	'Denmark'	'Italy'	2	12.76308028	18.45833333	0.003212973	0	3	0	1	2012
4	4	'India'	'Germany'	1	15.9337203	17.375	0.003212059	0	3	0	0	2012
